100 0
200 0
300 0
400 0
500 0
600 0
700 0
800 0
900 0
1000 0
1100 0
1200 0.01
1300 0.01
1400 0.01
1500 0.01
1600 0.02
1700 0.02
1800 0.02
1900 0.02
2000 0.02
2100 0.03
2200 0.03
2300 0.03
2400 0.04
2500 0.04
2600 0.04
2700 0.05
2800 0.05
2900 0.06
3000 0.06
3100 0.07
3200 0.07
3300 0.07
3400 0.08
3500 0.08
3600 0.09
3700 0.09
3800 0.1
3900 0.1
4000 0.11
4100 0.14
4200 0.15
4300 0.16
4400 0.16
4500 0.18
4600 0.18
4700 0.19
4800 0.2
4900 0.21
5000 0.22
5100 0.22
5200 0.23
5300 0.24
5400 0.25
5500 0.26
5600 0.27
5700 0.28
5800 0.28
5900 0.24
6000 0.25
6100 0.26
6200 0.26
6300 0.27
6400 0.28
6500 0.29
6600 0.3
6700 0.3
6800 0.32
6900 0.32
7000 0.33
7100 0.35
7200 0.44
7300 0.46
7400 0.47
7500 0.48
7600 0.5
7700 0.51
7800 0.53
7900 0.54
8000 0.73
8100 0.76
8200 0.78
8300 0.8
8400 0.82
8500 0.84
8600 0.86
8700 0.88
8800 0.89
8900 0.92
9000 0.94
9100 0.96
9200 0.98
9300 0.9
9400 0.77
9500 0.78
9600 0.8
9700 0.82
9800 0.96
9900 1.13
10000 1.16
10100 1.18
10200 0.9
10300 0.92
10400 0.94
10500 0.96
10600 0.82
10700 0.79
10800 0.82
10900 0.83
11000 0.84
11100 1.06
11200 1.09
11300 1.12
11400 1.26
11500 1.53
11600 1.57
11700 1.28
11800 1.21
11900 1.23
12000 1.5
12100 1.7
12200 1.73
12300 1.76
12400 1.78
12500 1.36
12600 1.38
12700 1.45
12800 1.9
12900 1.9
13000 1.48
13100 1.49
13200 1.72
13300 2.05
13400 2.08
13500 2.11
13600 1.82
13700 1.64
13800 1.76
13900 2.25
14000 2.04
14100 1.72
14200 1.83
14300 2.37
14400 2.41
14500 2.44
14600 1.96
14700 1.88
14800 2.38
14900 2.46
15000 1.96
15100 2.1
15200 2.69
15300 2.72
15400 2.58
15500 2.08
15600 1.97
15700 1.72
15800 1.74
15900 2.2
16000 2.13
16100 1.8
16200 1.82
16300 1.85
16400 1.88
16500 2.35
16600 2.62
16700 3.21
16800 2.46
16900 2.84
17000 3.35
17100 3.39
17200 3.44
17300 2.7
17400 2.99
17500 3.32
17600 2.7
17700 2.29
17800 2.2
17900 2.78
18000 3.35
18100 3.31
18200 3
18300 3.9
18400 3.94
18500 3.89
18600 3
18700 3.83
18800 3.29
18900 2.8
19000 2.51
19100 3.11
19200 3.92
19300 3.53
19400 3.82
19500 4.44
19600 4.48
19700 3.58
19800 4.18
19900 3.72
20000 3.05
20100 2.97
20200 3.67
20300 4.49
20400 3.83
20500 4.89
20600 4.93
20700 4.05
20800 4.6
20900 3.97
21000 4.92
21100 4.81
21200 4.28
21300 4.58
21400 4.66
21500 5.36
21600 4.14
21700 5.03
21800 4.62
21900 5.56
22000 4.32
22100 5.27
22200 4.82
22300 5.8
22400 4.48
22500 5.32
22600 5.19
22700 5.76
22800 4.97
22900 5.12
23000 5.77
23100 5.48
23200 5.64
23300 4.96
23400 6.38
23500 5.08
23600 5.79
23700 5.91
23800 5.91
23900 5.96
24000 5.36
24100 6.73
24200 5.46
24300 5.76
24400 6.66
24500 5.74
24600 6.31
24700 6.44
24800 6.22
24900 6.39
25000 6.31
25100 6.61
25200 4.82
25300 5.26
25400 4.49
25500 4.85
25600 6.73
25700 6.49
25800 7.77
25900 6.47
26000 6.61
26100 4.96
26200 6.9
26300 6.68
26400 8.09
26500 6.88
26600 6.8
26700 5.29
26800 7.26
26900 7.37
27000 8.52
27100 8.2
27200 5.77
27300 6.52
27400 7.42
27500 8.81
27600 8.85
27700 6.77
27800 6.06
27900 7.78
28000 8.88
28100 9.23
28200 7.38
28300 6.18
28400 8.05
28500 9.2
28600 9.49
28700 9.56
28800 8.36
28900 8.27
29000 6.34
29100 8.38
29200 9.52
29300 9.37
29400 9.3
29500 8.8
29600 8.51
29700 6.78
29800 8.73
29900 10.35
30000 10.26
